label,text
8,"Be warned: you may not like this answer. \n\nEvolutionary Psychologists has an answer on this issue.\n\nThey say women are more into ""affiliation"" , where as men are more into ""competition"" due to natural selection.\n\nThe reasons are a little complicated, but in a nutshell (or ice cream cone if you like) they say women have to ""invest"" in her partner to be able to sustain quality living during the cumbersome and troublesome pregnancy.\n\nHowever men who are more interested in others, (meaning: showing less affection for one individual) have higher ""score"" in their love life, ergo more offspring that tend to be like them. So they show short term interest (i.e. lie).\n\nSo women try to save more, men try to invest more. The best way to save and enthrall a man is to express your feelings. Yet men has no such natural obligations (until...), so they stop complimenting you with their interest and feelings after a while.\n\nIt's only natural, and of course women are right about men when they call them ""ungracious, disloyal, etc."".\n\nOf course for the exact same reasons men are right about calling women as contriving, scheming, overbearing, etc.\n\n\nNOTE:\n\nCheck out that predator who shows the ""sensitive man"" trick. The obvious sugeestion that you will find the ""right man"" somehow points to the very person who offers the comfort."
8,"Love is a profound feeling of tender affection for, or intense attraction to, another. People in love are often considered to have ""good"" interpersonal chemistry. Love is described as a deep, ineffable feeling shared in passionate or intimate interpersonal relationships. In different contexts, however, the word love has a variety of related but distinct meanings: in addition to romantic love, which is characterized by a mix of emotional and sexual desire, other forms include platonic love, religious love, familial love, and the more casual application of the term to anyone or anything that one considers strongly pleasurable, enjoyable, or desirable, including activities and foods. This diverse range of meanings in a single word is commonly contrasted with the plurality of Greek words for Love, reflecting the word's versatility and complexity.\nclick here:http://en.wikipedia.org/wiki/Love#Overview"
8,kiss me and RUN!!!!!!!! lol
8,How about just coming out and asking her?  If she says no she is either lying and you don't want a liar back or she really doesn't want you back and feels you are better a friends rather than a couple.  OR she says yes and you have decisions of your own to make.
8,"Yes I do, I feel that it is better to have loved once, than to have never loved at all.Even though the man I love knows that I love him, and doesn't talk to me, I would've rather loved him, than have never have loved him at all, because without him, I couldn't breathe."
8,"WELL, GO TO SOCIAL SECURITY DEATH  INDEX FIRST AND SEE IF THEIR STILL LIVING IF YOU HAVE  A NAME THAT IS.\n  WAS HE ADOPTED? ARE THE RECORDS SEALED?"
8,You can be loyal and true or drive them all to the brink of madness
8,yes...but she has to find some one really trust worthy...dont trust on anyone just like that....then she offcourse can....
8,"Yeah, he probably found someone else."
8,OK... a Soul mate and and a Friend does that not sound dreamy?\n\nIf all around intimacy occurs you may not have to choose. Relax let life run its course!
8,"i think dirtiest mind ,is way sexier a word than sex....."
8,cause they dont have a decent reason to break u and they cant tell the truth
8,"You have a right to be mad but you also have to understand he has a job to do and him doing this could be good for his future within the job!!! It could lead to a promotin!!! Meaning more $!!!!!!Being mad doesn't accomplish anything but more arguments!!! But in all honsty, I'd be mad too and curious as to why he hasn't wanted to be home. Just try to have a positive outlook on it, that's what I would do so that is my advice!"
8,"Make sure she's plugged into the wall, then press the left nipple to boot her up.\n\n;-)\n\nAs far as signals that she's turned on:\n-Touching you for extended periods\n-Touching you close to your genitals\n-Slow, heavy breathing\n-Dilated pupils\n-Lower lip protrusion\n-Loose jaw, slightly open mouth\n-Licking lips\n\nMany more, but these are the most prevalent.\n\n---\n\nHow do you turn a woman on?\n\n""The most sensitive sexual organ on a woman is the one between her ears."""
8,"Most men are out of shape and sex is like a workout.  Men move a lot and concentrate a lot during sex and these cause men to sweat.  If your man is sweating too much, then try to get him in better shape.  Have him start jogging or doing some kind of aerobic exercise so that sex is not such a workout for him.\n\nIf he is in better aerobic shape he will also have better blood flow and that will make his sex tool larger and harder."
